idx,elevation,slope,aspect,tri,ndvi_min,ndvi_median,ndvi_mean,ndvi_max,evi_min,evi_median,evi_mean,evi_max,ndwi_min,ndwi_median,ndwi_mean,ndwi_max,prec_min,prec_median,prec_mean,prec_max,prec_sum,lst_min,lst_median,lst_mean,lst_max,is_fire
3830,1513.0,89.9993667602539,170.8194580078125,,0.08774262164318002,0.4596174844442276,0.3775219314784998,0.5031101353823638,0.1332041656575442,0.2281374375134029,0.2130387985794876,0.2626761536336005,0.04709522172567889,0.06035042180402337,0.12047129916598541,0.25396825396825395,0.0,0.0,0.11079777466071832,4.744955062866211,10.082597494125366,,,,,True
3831,0.0,0.0,,,0.044346871569703614,0.2448495817265985,0.2701824730267123,0.5557446808510639,0.12332112332112323,0.29737177509701096,0.2957214154250076,0.550991501416433,-0.0021129736582617287,0.1182795698924732,0.08265916297468381,0.14644089056130447,0.0,0.0,0.6213415019652423,11.878755569458008,21.125611066818237,284.8,293.64,293.33478260869566,300.44,True
3828,437.0,89.99104309082031,320.7105712890625,,-0.002744944260825733,0.5070836863792318,0.4697521647257531,0.6226685796269728,-0.019628264701169736,0.24163912394766623,0.23042589719008771,0.3211722045437726,0.01706137000254643,0.09135860871482218,0.08598956199514032,0.15543071161048683,0.0,0.0,0.859352531013908,17.235395431518555,78.20108032226562,292.28000000000003,301.16,300.7019607843137,309.46,True
3829,1778.0,89.99910736083984,317.8341064453125,,-0.0017957927142124323,0.6164464575040567,0.4409353066016706,0.7200538358008075,-0.005760368663594524,0.27370916385473976,0.2456471900538929,0.4196519959058342,0.05596707818930042,0.23522877141193546,0.23743723453504825,0.4323308270676691,0.0,0.0,0.57784813347944,6.196667671203613,49.694939479231834,282.14,293.87,294.4864285714286,305.38,True
3834,2212.0,89.99706268310547,295.9743957519531,,-0.09768548347127914,0.18007404914170314,0.34413907972576163,0.732258064516129,-0.475650369226314,0.20159857904085257,0.17788463035281196,0.36830939380238586,0.07545887151597551,0.22390317700453854,0.2086645036919047,0.38586572438162536,0.0,0.0,0.8934354011435062,23.55327033996582,57.179865673184395,281.98,293.66,293.65777777777777,303.58,True
3835,245.0,89.97502899169922,348.6900634765625,,,,,,,,,,,,,,0.0,0.0,0.24115594660599982,15.00515365600586,19.292475728479985,,,,,True
3832,1434.0,89.9990005493164,269.5488586425781,,-0.03284199637962245,0.5751953125000001,0.4618322480568075,0.8834720570749108,-0.32564102564102576,0.2515620654786943,0.20907625412673717,0.3705141083006118,0.002329028160067732,0.12022630834512028,0.15718463119154508,0.5179803555483401,0.0,0.0,0.36489477327891756,8.65141487121582,33.2054243683815,280.58,296.88,295.7471641791045,307.22,True
3833,1690.0,89.99937438964844,22.166343688964844,,-0.010289332512531918,0.5394922865736569,0.45679933633576175,0.7234200743494423,-0.10295670538542788,0.2320296864576384,0.21792284924139,0.32582978435746635,-0.006286581400390232,0.0656595726522601,0.06429187775714947,0.12309408702119742,0.0,0.0,0.5925357085703821,7.817173957824707,53.92074947990477,292.66,299.72,300.3974603174603,308.8,True
3836,218.0,89.98408508300781,180.0,,,,,,,,,,,,,,0.0,0.0,1.0613798584256853,17.79530906677246,59.43727207183838,,,,,True
3837,219.0,89.990234375,4.398704528808594,,0.11170880401649631,0.3432835820895522,0.2965684914837173,0.41978532056861034,0.14834971910112363,0.20934778745334992,0.21491632380057402,0.32443412652350545,0.05598650927487354,0.09746032468630808,0.09746032468630808,0.13893414009774263,0.0,0.0,0.3843113642472487,13.58916187286377,34.972334146499634,289.28000000000003,301.94,301.73826086956524,310.62,True
3838,2356.0,89.99878692626953,207.783935546875,,0.6770350761085373,0.6903077129085567,0.6903077129085567,0.7035803497085762,0.19094319157590278,0.27914066828606626,0.27914066828606626,0.36733814499622974,,,,,0.0,0.0,0.32504323981274136,7.699851989746094,28.278761863708496,,,,,True
3839,1821.0,89.99913024902344,231.09585571289062,,-0.07088538837588264,0.4911270983213429,0.354026173911863,0.7635782747603834,-0.2600119545726239,0.23129806571894662,0.19347609124345028,0.3349163945780153,0.030941856511390763,0.042613021847285305,0.08835491561436669,0.3273125342090859,0.0,0.0,0.9288833048505087,25.01068115234375,55.732998291030526,284.3,298.65,297.8377272727273,306.44,True
3840,284.0,89.97749328613281,225.0,,0.01962209302325583,0.3926222476408349,0.3725883711762577,0.567032967032967,0.07616361071932302,0.26623582586630723,0.24962453226903075,0.3235307978698336,0.15591886164093247,0.18925518925518922,0.20473051699299558,0.28544008774335067,0.0,0.0,0.5544872074336796,12.020346641540527,50.458335876464844,292.34000000000003,301.46,301.41927272727276,313.74,True
3841,1962.0,89.99944305419922,0.0,,-0.014991604701367246,0.6176928647497337,0.4980395099167072,0.7220383851753805,-0.13801479518604415,0.24236861252225972,0.23218307679329125,0.3594485541358439,0.02727836329820203,0.10123585087335857,0.1354022999793283,0.36823104693140796,0.0,0.0,0.35844797223478886,8.792346000671387,32.618765473365784,281.36,296.52,295.5669333333333,307.26,True
3842,198.0,89.9887466430664,225.0,,-0.005040713454827399,0.4234694618742716,0.4202073192582961,0.8198042602187681,-0.041498191104489886,0.29670363811476685,0.304038374312655,0.5055877417925095,0.0343998798257473,0.23969389313279865,0.21303049388707004,0.3477088948787062,0.0,0.0,0.7196473723108118,23.81374168395996,63.32896876335144,289.92,301.34000000000003,300.74382978723406,310.24,True
3843,1345.0,89.9962158203125,30.379127502441406,,-0.02530111895089451,0.4154624277456647,0.3559109951246724,0.6436964115592252,-0.15622249603942998,0.24164960806830096,0.21600503193271461,0.36637116087559346,-0.006887782134152809,0.07976669737730155,0.06792745998269954,0.12400756143667299,0.0,0.0,0.8832650315630567,14.748878479003906,80.37711787223816,293.46,300.34000000000003,300.8286567164179,310.02,True
3844,1400.0,89.99922180175781,157.3531951904297,,-0.009136930485245113,0.38750061130429514,0.38752068608362944,0.7366120218579234,-0.07699510977005518,0.28713972630043005,0.26391897167429534,0.4418002266472398,-0.023805446138037378,0.08518658122879758,0.11451919247831664,0.4086361242759347,0.0,0.0,0.8667892584433923,24.1306095123291,45.0730414390564,288.76,297.2,297.7713513513514,307.2,True
3845,0.0,0.0,,,0.011357183418512218,0.4952014599936872,0.4693638552338936,0.8152823920265782,0.06477208323212705,0.264215643259459,0.25939421279330893,0.41399509221879205,0.012069538257114407,0.2283991962491628,0.17698428138990108,0.32236205227492737,0.0,0.0,0.5396660265031752,7.183035850524902,49.10960841178894,275.1,286.26,285.7951111111111,291.44,True
3846,1688.0,89.99917602539062,197.26580810546875,,-0.01229015218869304,0.4834697034004992,0.3899538986920974,0.5989795918367347,-0.1365167886603923,0.28660875190958934,0.2341193007288547,0.367630540132867,-0.013566193669109598,-0.0016811443394560773,0.037489502502450686,0.1668864923578245,0.0,0.0,0.3595764663193252,5.925772190093994,32.721458435058594,,,,,True
3847,2128.0,89.99628448486328,263.2901611328125,,-0.06336088154269971,0.637609649122807,0.4921945537877116,0.7209684037751334,-0.4193940527398542,0.32760126029685305,0.249549112932814,0.43877282014103997,0.033102386451116225,0.2795078815840061,0.25712502838941814,0.4285989593370592,0.0,0.0,0.5878275305360228,13.284061431884766,53.492305278778076,279.56,287.92,287.0295652173912,294.04,True
3848,1385.0,89.99933624267578,339.3045654296875,,-0.026568811515048054,0.5146681628727156,0.39328611541249625,0.6067722555980338,-0.24338127996664552,0.26503399571340747,0.2017089360934405,0.32157711425962865,-0.009642426677380527,0.14832162373145982,0.22575309044512162,0.5691489361702128,0.0,0.0,0.49509941736857094,20.359567642211914,29.705965042114258,287.24,299.98,299.6407843137255,306.82,True
3849,599.0,89.99754333496094,152.4471893310547,,0.026849928080549756,0.45979812043160456,0.4531223521436808,0.6199722607489598,0.08769182586908858,0.22368369999611995,0.22212688021161964,0.29001524390243905,0.0007158196134573961,0.08025244060852124,0.07937706653113541,0.1616923581502132,0.0,0.0,0.7481874738420758,21.203659057617188,68.0850601196289,289.62,301.45,300.7234615384615,312.5,True
3852,192.0,89.98883056640625,232.12501525878906,,0.16642494561276286,0.2872253864930838,0.3141537566560294,0.6214549938347719,0.16333204402405152,0.19118638108353597,0.21793052122648404,0.3753770528432578,-0.14810908543016424,-0.043071161048689174,0.006984127837870256,0.21213262999246418,0.0,0.0,0.7125122919678688,19.419063568115234,22.8003933429718,297.88,305.83000000000004,305.9407692307692,315.74,True
3853,2352.0,89.9993896484375,172.87498474121094,,,,,,,,,,,,,,0.0,0.0,0.2932800717394927,13.22950553894043,25.51536624133587,,,,,True
3854,1210.0,89.99930572509766,32.13724899291992,,-0.01747626255676344,0.5335199273250748,0.4479197384610518,0.6608084358523726,-0.07091914416219236,0.18430383449657634,0.17928694448749646,0.30411238424109244,0.011636927851047333,0.07291568741227233,0.14017581557387832,0.5827976058523608,0.0,0.0,0.7832570861984085,11.500444412231445,71.27639484405518,286.22,295.1,294.91811320754715,303.76,True
3855,2923.0,89.99951934814453,271.72265625,,,,,,,,,,,,,,0.0,0.0,0.6172203769931546,13.999961853027344,47.5259690284729,,,,,True
3850,1674.0,89.99766540527344,261.5730285644531,,-0.07907627711686498,0.24872801477139,0.34097208792563044,0.7933419801124081,-0.6830546040701195,0.2820352005017443,0.1917196067032763,0.36833321980791506,0.05607895917451771,0.09022977769475063,0.15579389604251984,0.326226012793177,0.0,0.0,0.970806812138661,17.455821990966797,44.65711335837841,292.44,302.86,302.76864864864865,311.42,True
3851,1440.0,89.99966430664062,236.22579956054688,,0.09147132169576061,0.5517128874388255,0.5031099995509273,0.6200836820083682,0.19236417033773864,0.28743211792086887,0.28827539024202925,0.3636109850996266,0.03355187042036257,0.1135632499139311,0.11736942876781267,0.22193211488250658,0.0,0.0,0.473244017297095,8.567566871643066,43.065205574035645,281.58,291.32,291.33076923076925,296.72,True
3856,242.0,89.96998596191406,315.0,,,,,,,,,,,,,,0.0,0.0,0.09101931398565119,2.618570327758789,5.006062269210815,,,,,True
3857,1651.0,89.99844360351562,336.25048828125,,0.21154883971937397,0.5793382849426063,0.5144157911828724,0.6313315926892951,0.2370588235294118,0.2786629381543864,0.27522818394468496,0.3039965986394558,,,,,0.0,0.0,0.0,0.0,0.0,290.96,303.08,301.8071428571428,307.12,True
3860,1777.0,89.99807739257812,3.468231201171875,,0.1994401679496151,0.30504327789115737,0.30504327789115737,0.41064638783269963,0.07734896596645496,0.12562050399518257,0.12562050399518257,0.17389204202391018,0.061136932427601015,0.061136932427601015,0.061136932427601015,0.061136932427601015,0.0,0.0,0.4840275350507799,19.470598220825195,44.04650568962097,,,,,True
3861,1379.0,89.99925231933594,252.20401000976562,,0.06705596107055962,0.5473488138508238,0.46468817843784327,0.6422976501305483,0.21511083359350605,0.2908107313665157,0.295507851645605,0.36677866015068206,0.17132216014897578,0.2238378511985639,0.23830947923734194,0.3342400544032642,0.0,0.0,0.3666643048380757,6.160977840423584,33.36645174026489,,,,,True
3858,229.0,89.97502899169922,78.6900634765625,,0.0041329332502972795,0.5832282471626734,0.4927583091854227,0.7202039515615042,0.0175345887778634,0.40522217487312595,0.3765276013650912,0.587962301870627,0.16885351688535166,0.24123597610856534,0.2592858427402001,0.3673064195896757,0.0,0.0,0.5944755339360499,9.74610424041748,54.09727358818054,292.90000000000003,302.74,303.01152542372876,314.3,True
3859,202.0,89.97502899169922,281.3099365234375,,,,,,,,,,,,,,0.0,0.0,0.8048458408999752,22.395523071289062,61.973129749298096,290.06,297.66,298.0771428571429,306.90000000000003,True
3862,0.0,0.0,,,-0.004125722001350282,0.012207127387280928,0.13825909845588813,0.5052192066805845,-0.02250040909834744,0.043260636396138766,0.06516497256653195,0.16173135921035078,-0.12651922693763698,0.29609686413454817,0.20450561728559988,0.35234796781094013,0.0,0.0,1.3446382795061385,25.060306549072266,47.062339782714844,280.14,295.02,294.33238095238096,306.54,True
3863,4135.0,89.99946594238281,163.85565185546875,,,,,,,,,,,,,,0.0,0.0,1.6951653078982705,15.503886222839355,32.20814085006714,,,,,True
3864,216.0,89.99085998535156,291.0375061035156,,,,,,,,,,,,,,0.0,0.0,0.9278981274990148,12.714167594909668,39.89961948245764,,,,,True
3865,227.0,89.99099731445312,8.130104064941406,,,,,,,,,,,,,,0.0,0.0,0.6095467135310173,11.548081398010254,39.01098966598511,,,,,True
3866,1334.0,89.99913024902344,186.2540283203125,,0.06646400442172175,0.5494433010577017,0.4413376516342813,0.6,0.12885769395627958,0.2834230678368346,0.27308451344407453,0.3966342241463494,0.3346014179491614,0.3346014179491614,0.3346014179491614,0.3346014179491614,0.0,0.0,0.5380050192822466,13.928899765014648,48.95845675468445,,,,,True
3867,545.0,89.99812316894531,133.8065185546875,,0.548993288590604,0.6172043010752689,0.622854370204463,0.7086049543676662,0.22530297466030116,0.29482574136349743,0.3098907634767439,0.3956900003640202,0.16404199475065612,0.19637736956489532,0.1887428601324324,0.1981747066492829,0.0,0.0,0.7519980747621138,15.861661911010742,68.43182480335236,291.02,301.67,301.5057142857143,315.28000000000003,True
3868,1881.0,89.9992446899414,136.92518615722656,,0.5083860324443223,0.5758148323098725,0.5546692810749568,0.5798069784706756,0.24612340494265872,0.2955199031330407,0.2901610106855448,0.3288397239809348,0.0069423483247811535,0.023764572695397883,0.023764572695397883,0.04058679706601461,0.0,0.0,0.1835604788182856,4.428655624389648,16.70400357246399,,,,,True
3869,1415.0,89.99909210205078,196.11341857910156,,0.06779477166720903,0.699920613919026,0.6235548913220319,0.7414538310412573,0.19970603271983642,0.4537189515575682,0.41855052993160524,0.5067691793414675,0.22749209519054756,0.313466787989081,0.2885177134527185,0.32459425717852686,0.0,0.0,0.6300900323050362,11.606656074523926,57.3381929397583,,,,,True
3870,1492.0,89.99858856201172,62.30052947998047,,-0.07637611867108009,0.634980988593156,0.5414209161733732,0.8320428826682549,-0.2369451945384705,0.2509307174510248,0.2247097313224633,0.3633704989946993,0.1272114574557708,0.16964285714285718,0.21711320032639705,0.6160098775594197,0.0,0.0,0.03473314371975986,2.674452066421509,2.674452066421509,,,,,True
3871,1481.0,89.99916076660156,266.2359619140625,,0.16266025641025647,0.5169556694787762,0.46918717881459554,0.5765109301328761,0.21665625344555112,0.28151340727788693,0.27986025208953397,0.33490846606304936,0.003826086956521801,0.06248095092959469,0.05188253447285961,0.10051488694873516,0.0,0.0,2.4149163564046225,22.697362899780273,43.4684944152832,295.64,306.43,305.2344444444445,312.18,True
3876,1248.0,89.99884033203125,279.46234130859375,,-0.057247756323089434,0.5024539877300613,0.3793376474566614,0.5292746868628023,-0.3136875046568807,0.2500618090629746,0.19163958464756314,0.31582423694639505,-0.013917238819818161,0.05042016806722689,0.20944315813577957,0.9420783645655877,0.0,0.0,1.7121130724747975,19.15196418762207,41.09071373939514,296.28000000000003,303.86,303.913,314.0,True
3877,198.0,89.99352264404297,194.74356079101562,,,,,,,,,,,,,,0.0,0.0,0.6077323167220406,13.977843284606934,13.977843284606934,,,,,True
3874,301.0,89.9597396850586,161.56504821777344,,,,,,,,,,,,,,0.27941498160362244,11.62971305847168,11.522861443459988,22.55260467529297,46.09144577383995,,,,,True
3875,193.0,89.9787826538086,90.0,,0.036640165917732455,0.31605602229374685,0.31355796700642535,0.5185185185185185,0.1007173737469713,0.22648802747664623,0.22757947470234793,0.3404053198226725,-0.031817110534998846,0.00419148466799026,0.025817993298310773,0.1050796057619409,0.0,0.0,0.9082777568272182,23.9334774017334,31.789721488952637,298.04,307.3,307.1504,315.44,True
3872,1244.0,89.99893951416016,295.07440185546875,,-0.011068625477963327,0.5396135289819979,0.4517530763228414,0.7020109689213895,-0.054315623148330855,0.25816861969984073,0.22965517504397323,0.3254015259728948,-0.015397961396660149,0.15961116670466857,0.16288702106161027,0.2763083849184018,0.0,0.0,0.44052247948698947,9.321412086486816,40.08754563331604,285.48,300.73,298.3720588235294,308.98,True
3873,1648.0,89.9967269897461,334.093505859375,,-0.010119737350328312,0.5355636772561146,0.4169588699665166,0.6460957178841311,-0.06953290870488321,0.22783744789996793,0.20508819465469438,0.3058649652139433,0.02573244458223532,0.05096756609430361,0.1085664745152298,0.4152860614093219,0.0,0.0,0.8570616501383483,11.783156394958496,54.851945608854294,283.88,295.72,295.63488372093025,308.78000000000003,True
3878,675.0,89.99894714355469,151.955322265625,,0.013580767608603968,0.39372294209212155,0.3340714407449913,0.5325379609544468,0.058652094717668475,0.20814779579416798,0.21226378005014188,0.31023962154194246,-0.030866493120119007,0.04473197781885397,0.12992088726508635,0.5275870836511569,0.0,0.0,0.9594756678401769,28.0771541595459,87.3122857734561,285.12,305.46,304.5025352112676,316.0,True
3879,200.0,89.990234375,85.6012954711914,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,True
3880,1263.0,89.99881744384766,61.77122497558594,,-0.008241758241758197,0.6251618473879603,0.47941436433211204,0.6799464345497154,-0.07253232418795294,0.327686601957614,0.2680722068741924,0.4263552960800667,0.19461697722567295,0.22181641100560023,0.3093770526390695,0.5116977696859354,0.0,0.0,0.7111228376954466,11.606656074523926,64.71217823028564,,,,,True
3881,1437.0,89.99763488769531,226.50743103027344,,0.5538648813146684,0.5772261593504886,0.5785830594024077,0.606015037593985,0.2860004451368796,0.3025192630739383,0.3210536855352288,0.39317577085615907,,,,,0.0,0.0,0.5200257982526507,13.181537628173828,47.32234764099121,,,,,True
3882,1450.0,89.9989013671875,7.4314117431640625,,0.34963579604578565,0.45898171651399766,0.44829343666510835,0.5474843703483179,0.12880660160013405,0.19558945206021427,0.20181024157390015,0.3221455348071331,-0.08056418838154436,0.053358925143953864,0.009666259525392889,0.06213450292397666,0.0,0.0,0.3409664152484191,12.41024398803711,25.913447558879852,284.54,298.33000000000004,297.6178571428572,309.12,True
3883,177.0,89.9597396850586,341.5650634765625,,,,,,,,,,,,,,0.0,0.0,0.32623330839387665,19.158771514892578,29.687231063842773,,,,,True
3884,746.0,89.99893188476562,34.088871002197266,,0.09261217706602201,0.5553886594066842,0.535332493063752,0.6475884244372989,0.19315603730778913,0.2481667150018644,0.25778507085104,0.3482749845493874,-0.02492932408121302,0.08303442027382618,0.0963694705813962,0.21107824684054857,0.0,0.0,0.31439151606716953,8.266611099243164,28.609627962112427,,,,,True
3885,216.0,89.98199462890625,188.13009643554688,,,,,,,,,,,,,,0.0,0.0,0.9499909400585151,12.714167594909668,39.89961948245764,,,,,True
3888,1009.0,89.99897003173828,175.81509399414062,,0.2500689274882823,0.564096935373531,0.5556131625715068,0.6330769230769231,0.18033135089209854,0.2849960499153813,0.2700066461028208,0.32082994905117035,-0.033778857837181035,0.07838663510761273,0.07896473041658728,0.15099435305671496,0.0,0.0,0.7230462678547563,12.526761054992676,41.93668353557587,283.14,292.67,292.74,298.74,True
3889,2740.0,89.99935150146484,163.048095703125,,,,,,,,,,,,,,0.0,0.0,0.051617095719522506,3.458345413208008,3.458345413208008,,,,,True
3886,1877.0,89.99919128417969,189.46231079101562,,,,,,,,,,,,,,0.0,0.0,0.21423996149838626,5.993509292602539,19.49583649635315,,,,,True
3887,1831.0,89.99930572509766,202.20941162109375,,-0.014033233515354373,0.5770989916351659,0.4558101114930793,0.7233201581027668,-0.12979254914738803,0.2677270758691287,0.23411682753521706,0.38351390518252704,0.08756852867091418,0.20868570588737545,0.23174082726428388,0.4419922713610991,0.0,0.0,0.3916893686567034,28.714380264282227,35.64373254776001,280.94,295.96000000000004,294.7154285714287,306.38,True
3890,0.0,0.0,,,0.01640838650866003,0.41934979566864766,0.33009538014912515,0.6135802469135804,0.05666911533214412,0.2563660442631917,0.23341819845945772,0.3229695034128624,-0.07183613752743238,0.016277128547579303,0.04332033836387624,0.24773269689737476,0.0,0.0,0.4337383285983578,10.226638793945312,39.47018790245056,282.6,287.62,287.3333333333333,290.52,True
3891,0.0,0.0,,,0.01312927909786547,0.6046117327907766,0.5309404883500934,0.83625,0.06786011656952529,0.3254807750572777,0.309040150057062,0.4410385259631491,0.027471338957386956,0.09815950920245399,0.10097280128479387,0.1453075226660132,0.0,0.0,0.4502060020362938,9.478395462036133,40.968746185302734,284.48,292.24,292.20702702702704,297.40000000000003,True
3892,2000.0,89.99874114990234,309.36932373046875,,0.018199119781134743,0.540629268091469,0.4742519975248299,0.7653495440729482,-6.94970414201185,0.27197599610598044,-0.0839951547367053,0.4380607962880829,0.11225604996096801,0.22088519503900006,0.22120300066791612,0.33078556263269643,0.0,0.0,0.560004465041622,10.7869234085083,34.720276832580566,282.46,295.68,295.4595348837209,302.24,True
3893,258.0,89.97816467285156,120.96376037597656,,0.05329153605015674,0.5561770594454531,0.4769724275264855,0.6679468242245199,0.19203413940256056,0.3563173124145744,0.3521157891105819,0.42143522833178004,0.09077792473247567,0.2001495047654644,0.18848656457364196,0.2745322642229858,0.0,0.0,1.0583379994268003,24.341773986816406,24.341773986816406,294.90000000000003,300.78000000000003,301.1447058823529,307.38,True
3894,1681.0,89.9991455078125,165.9637451171875,,-0.018541409147095164,0.4948414214749714,0.43982057800172036,0.9374090247452693,-0.21963330786860155,0.21736017912405078,0.19928582385862367,0.32772944331785187,0.017832647462277088,0.11656441717791415,0.13154739369270604,0.4599088656167559,0.0,0.0,0.6889731517204871,12.37554931640625,62.69655680656433,280.5,299.99,297.88487179487186,309.5,True
3895,1680.0,89.99925994873047,196.955322265625,,0.005415914456325531,0.5579476139217796,0.4782566901693655,0.6681294569391113,0.03181336161187708,0.322524709554361,0.3006194271210319,0.4272317344138021,0.03752850922662239,0.16354907349108244,0.1413145469828835,0.2104822971842765,0.0,0.0,0.9153194375090546,16.564315795898438,83.29406881332397,286.18,295.17,295.12076923076927,301.68,True
3896,583.0,89.99836730957031,154.09349060058594,,0.12683379758588673,0.34859294067389335,0.3354748512797274,0.454344216934145,0.11952392159499715,0.19607109084684016,0.1938463859246159,0.31045247161332373,-0.0963665086887836,-0.037468452727625674,-0.012949931814683291,0.0847044485070079,0.0,0.0,0.6760868973784394,13.260029792785645,61.52390766143799,284.56,295.74,295.1713043478261,301.26,True
3897,1009.0,89.99910736083984,2.4195098876953125,,-0.014691908486221771,0.5010940109879052,0.42469990554165543,0.7265306122448979,-0.11717383700594625,0.24823593269404737,0.21910361824298277,0.3342703715717014,-0.21178396072013092,-0.015624381116481532,-0.04278161092481011,0.06013639181649101,0.0,0.0,0.7791724880536397,11.497888565063477,70.12552392482758,287.44,302.62,302.4158904109589,314.88,True
3898,404.0,89.99382019042969,209.05459594726562,,-0.0015799868334430997,0.5596076217878312,0.44512550633579373,0.6747519294377068,-0.31537753222836107,0.2544080509730665,0.19120980608861385,0.35208862920666234,0.07661634861862712,0.1590837896148704,0.1880213818290717,0.4096105586021006,0.0,0.0,0.809634730056092,11.293877601623535,73.67676043510437,290.56,293.09000000000003,292.795,294.26,True
3899,2760.0,89.99958801269531,198.55140686035156,,0.7208976157082749,0.7208976157082749,0.7208976157082749,0.7208976157082749,,,,,-0.02035928143712572,-0.02035928143712572,-0.02035928143712572,-0.02035928143712572,0.0,1.4934215545654297,3.2750326792399087,13.676509857177734,19.650196075439453,,,,,True
3900,1506.0,89.99945068359375,187.98931884765625,,-0.03897614892379294,0.6117993532422841,0.44268553054266874,0.7574786324786325,-0.16205204185572697,0.29382939424780424,0.22912806325174156,0.4324172456068655,-0.003112033195020788,0.14115646258503403,0.17535401040032553,0.5167190395616791,0.0,0.0,0.6273382155449836,11.167925834655762,57.087777614593506,282.92,296.44,295.46920634920633,307.94,True
3901,238.0,89.99099731445312,278.1300964355469,,,,,,,,,,,,,,0.0,0.0,0.21357776807702106,4.912288665771484,4.912288665771484,,,,,True
3902,911.0,89.99842071533203,136.0050811767578,,0.5033947623666344,0.576608951323097,0.5834549047133869,0.6891645384896024,0.13251966091308343,0.3200130543568916,0.3001427953771152,0.4126846220677672,0.15296322323729217,0.18537526867570295,0.20688060214616502,0.3443191673894189,0.0,0.0,0.44612490078982187,11.342008590698242,30.336493253707886,286.18,299.09000000000003,298.6275,307.98,True
3903,1666.0,89.99945068359375,206.78712463378906,,0.5552431824571268,0.5974376447402691,0.5974376447402691,0.6396321070234113,0.29469548133595286,0.31128080617479936,0.31128080617479936,0.32786613101364587,0.16463157894736846,0.23402732154413952,0.23402732154413952,0.3034230641409106,0.0,0.0,0.2981467644373576,6.486974239349365,25.044328212738037,,,,,True
3906,1931.0,89.99906921386719,96.7098388671875,,-0.002036373850150982,0.5422636103151862,0.35144224670953605,0.5993150684931506,-0.00833477036270624,0.15555489577726395,0.14276729074215336,0.2740370692151752,0.2644206227667177,0.2644206227667177,0.2644206227667177,0.2644206227667177,0.0,0.0,0.3037491513971697,17.313701629638672,17.313701629638672,282.74,291.93,292.37,302.36,True
3907,3595.0,89.99935913085938,314.59075927734375,,,,,,,,,,,,,,0.0,0.0,0.7910866567066738,18.431285858154297,33.2256395816803,,,,,True
3904,2103.0,89.99920654296875,52.06260299682617,,,,,,,,,,,,,,0.0,0.0,0.20110391056726848,5.560266494750977,12.669546365737915,,,,,True
3905,1230.0,89.9990234375,337.380126953125,,-0.04189325276938567,0.5456696808979931,0.4496644450623763,0.6232374506486181,-0.28898923237235186,0.22990334088396838,0.19954054341257255,0.30635419183377627,0.009523809523809499,0.054005074302283414,0.07976031043685386,0.1968455234266275,0.0,0.0,0.6426275001989828,20.642318725585938,47.55443501472473,283.12,290.88,292.5685,302.98,True
3908,216.0,89.98576354980469,116.56504821777344,,,,,,,,,,,,,,0.0,0.0,0.4725499214811458,21.261491775512695,21.26474646665156,,,,,True
3909,214.0,89.97502899169922,258.6900634765625,,0.08343517386957006,0.24621449023115,0.2936697460495189,0.5738934733683421,0.09186041937133638,0.20292639838860677,0.2224290785343676,0.4085374537168898,-0.2811927805388439,0.07258148735629255,0.1179659680331275,0.4660578386605783,0.0,0.0,0.4662128182557913,15.509477615356445,30.303833186626434,287.40000000000003,302.64,302.7022641509434,314.14,True
3910,1161.0,89.99889373779297,158.1063232421875,,0.1097989596513426,0.5984268731003864,0.5721027596891637,0.6445012787723786,0.23091478919046782,0.2942849585265581,0.2976328072156924,0.3700304687786792,0.11042340694893799,0.13767415200945687,0.15608078454547253,0.24586776859504134,0.0,0.0,0.38836404646950207,11.335875511169434,33.78767204284668,284.22,297.24,296.1433962264151,307.22,True
3911,239.0,89.9597396850586,18.434951782226562,,0.323020087739552,0.33532242923497013,0.33574302639071024,0.3493071593533487,0.19715424850945534,0.21305297063252854,0.2145136913748848,0.23479457572502674,-0.010191742960787729,0.02539025584592755,0.02512765245198092,0.0599218410768563,0.0,0.0,2.0106010999944477,26.68363380432129,36.190819799900055,301.22,308.44,308.44428571428574,315.84000000000003,True
3912,296.0,89.98883056640625,164.744873046875,,-0.021421800947867324,0.29949539922825774,0.24275753506929507,0.4128005418218761,-0.14822912111937037,0.1826877842245569,0.14881035189618666,0.2844843434033948,0.05867215645908386,0.17693313480631828,0.23580036800242885,0.530663045937995,0.0,0.0,0.5317288448936061,14.507160186767578,20.20569610595703,297.16,306.14,305.2827586206896,313.5,True
3913,178.0,89.97152709960938,26.565052032470703,,,,,,,,,,,,,,0.0,0.0,0.4149274957049024,7.703362941741943,37.75840210914612,290.04,295.89,295.25600000000003,298.5,True
3914,1316.0,89.99853515625,165.3236083984375,,-0.014307557885539538,0.5574820239239207,0.5225194571145438,0.6973255055446836,-0.13029639944300778,0.2763031777630317,0.2641480319019223,0.3484221048122234,-0.15900593798108645,0.12060957287012036,0.13116700582278112,0.5343420605236315,0.0,0.0,0.3513846161601308,23.30070686340332,31.9760000705719,281.36,297.92,295.98028571428574,305.08,True
3915,1529.0,89.99946594238281,356.3785095214844,,-0.006413920111767319,0.5347083733674958,0.4828086877709799,0.615612648221344,-0.04258369171093676,0.17697284912181854,0.18694177671870493,0.29794075391667235,-0.1415143603133159,0.03683074129687496,0.07504298112328862,0.4722875693987014,0.0,0.0,0.7205370861095387,19.92344856262207,65.56887483596802,278.96,293.04,293.36474576271195,302.94,True
